939;133SAB0207;23;2022-07-26;5550;PT Sentosa Abadi;SA001
940;133BRM0207;23;2022-07-26;5600;PT Berkah Makmur;BM001
941;133SJB0207;23;2022-07-26;5650;PT Sejahtera Bersama;SB001
942;133CHI0207;23;2022-07-26;5550;PT Cahaya Indah;CI001
943;133MJY0208;23;2022-07-27;5500;PT Maju Jaya;MJ001
944;133SAB0208;23;2022-07-27;5550;PT Sentosa Abadi;SA001
945;133BRM0208;23;2022-07-27;5600;PT Berkah Makmur;BM001
946;133SJB0208;23;2022-07-27;5650;PT Sejahtera Bersama;SB001
947;133CHI0208;23;2022-07-27;5550;PT Cahaya Indah;CI001
948;133MJY0209;23;2022-07-28;5500;PT Maju Jaya;MJ001
949;133SAB0209;23;2022-07-28;5550;PT Sentosa Abadi;SA001
950;133BRM0209;23;2022-07-28;5600;PT Berkah Makmur;BM001
951;133SJB0209;23;2022-07-28;5650;PT Sejahtera Bersama;SB001
952;133CHI0209;23;2022-07-28;5550;PT Cahaya Indah;CI001
953;133MJY0210;23;2022-07-29;5500;PT Maju Jaya;MJ001
954;133SAB0210;23;2022-07-29;5550;PT Sentosa Abadi;SA001
955;133BRM0210;23;2022-07-29;5600;PT Berkah Makmur;BM001
956;133SJB0210;23;2022-07-29;5650;PT Sejahtera Bersama;SB001
957;133CHI0210;23;2022-07-29;5550;PT Cahaya Indah;CI001
958;133MJY0211;23;2022-07-30;5500;PT Maju Jaya;MJ001
959;133SAB0211;23;2022-07-30;5550;PT Sentosa Abadi;SA001
960;133BRM0211;23;2022-07-30;5600;PT Berkah Makmur;BM001
961;133SJB0211;23;2022-07-30;5650;PT Sejahtera Bersama;SB001
962;133CHI0211;23;2022-07-30;5550;PT Cahaya Indah;CI001
963;133MJY0212;23;2022-07-31;5500;PT Maju Jaya;MJ001
964;133SAB0212;23;2022-07-31;5550;PT Sentosa Abadi;SA001
965;133BRM0212;23;2022-07-31;5600;PT Berkah Makmur;BM001
966;133SJB0212;23;2022-07-31;5650;PT Sejahtera Bersama;SB001
967;133CHI0212;23;2022-07-31;5550;PT Cahaya Indah;CI001
968;133MJY0213;23;2022-08-01;6174;PT Maju Jaya;MJ001
969;133SAB0213;23;2022-08-01;6957;PT Sentosa Abadi;SA001
970;133BRM0213;23;2022-08-01;5832;PT Berkah Makmur;BM001
971;133SJB0213;23;2022-08-01;6279;PT Sejahtera Bersama;SB001
972;133CHI0213;23;2022-08-01;6055;PT Cahaya Indah;CI001
973;133MJY0214;23;2022-08-02;6886;PT Maju Jaya;MJ001
974;133SAB0214;23;2022-08-02;6195;PT Sentosa Abadi;SA001
975;133BRM0214;23;2022-08-02;4763;PT Berkah Makmur;BM001
976;133SJB0214;23;2022-08-02;7619;PT Sejahtera Bersama;SB001
977;133CHI0214;23;2022-08-02;5441;PT Cahaya Indah;CI001
978;133MJY0215;23;2022-08-03;5147;PT Maju Jaya;MJ001
979;133SAB0215;23;2022-08-03;6186;PT Sentosa Abadi;SA001
980;133BRM0215;23;2022-08-03;7547;PT Berkah Makmur;BM001
981;133SJB0215;23;2022-08-03;4778;PT Sejahtera Bersama;SB001
982;133CHI0215;23;2022-08-03;6129;PT Cahaya Indah;CI001
983;133MJY0216;23;2022-08-04;4972;PT Maju Jaya;MJ001
984;133SAB0216;23;2022-08-04;5481;PT Sentosa Abadi;SA001
985;133BRM0216;23;2022-08-04;6688;PT Berkah Makmur;BM001
986;133SJB0216;23;2022-08-04;5944;PT Sejahtera Bersama;SB001
987;133CHI0216;23;2022-08-04;6637;PT Cahaya Indah;CI001
988;133MJY0217;23;2022-08-05;5650;PT Maju Jaya;MJ001
989;133SAB0217;23;2022-08-05;6683;PT Sentosa Abadi;SA001
990;133BRM0217;23;2022-08-05;5650;PT Berkah Makmur;BM001
991;133SJB0217;23;2022-08-05;7648;PT Sejahtera Bersama;SB001
992;133CHI0217;23;2022-08-05;6067;PT Cahaya Indah;CI001
993;133MJY0218;23;2022-08-06;6207;PT Maju Jaya;MJ001
994;133SAB0218;23;2022-08-06;7220;PT Sentosa Abadi;SA001
995;133BRM0218;23;2022-08-06;7268;PT Berkah Makmur;BM001
996;133SJB0218;23;2022-08-06;6450;PT Sejahtera Bersama;SB001
997;133CHI0218;23;2022-08-06;4919;PT Cahaya Indah;CI001
998;133MJY0219;23;2022-08-07;6652;PT Maju Jaya;MJ001
999;133SAB0219;23;2022-08-07;6019;PT Sentosa Abadi;SA001
1000;133BRM0219;23;2022-08-07;4786;PT Berkah Makmur;BM001
1001;133SJB0219;23;2022-08-07;6043;PT Sejahtera Bersama;SB001
1002;133CHI0219;23;2022-08-07;5547;PT Cahaya Indah;CI001
1003;133MJY0220;23;2022-08-08;7150;PT Maju Jaya;MJ001
1004;133SAB0220;23;2022-08-08;5426;PT Sentosa Abadi;SA001
1005;133BRM0220;23;2022-08-08;5763;PT Berkah Makmur;BM001
1006;133SJB0220;23;2022-08-08;6413;PT Sejahtera Bersama;SB001
1007;133CHI0220;23;2022-08-08;5550;PT Cahaya Indah;CI001
1008;133MJY0221;23;2022-08-09;6521;PT Maju Jaya;MJ001
1009;133SAB0221;23;2022-08-09;6555;PT Sentosa Abadi;SA001
1010;133BRM0221;23;2022-08-09;6804;PT Berkah Makmur;BM001
1011;133SJB0221;23;2022-08-09;4817;PT Sejahtera Bersama;SB001
1012;133CHI0221;23;2022-08-09;5772;PT Cahaya Indah;CI001
1013;133MJY0222;23;2022-08-10;6012;PT Maju Jaya;MJ001
1014;133SAB0222;23;2022-08-10;6878;PT Sentosa Abadi;SA001
1015;133BRM0222;23;2022-08-10;4990;PT Berkah Makmur;BM001
1016;133SJB0222;23;2022-08-10;4705;PT Sejahtera Bersama;SB001
1017;133CHI0222;23;2022-08-10;5724;PT Cahaya Indah;CI001
1018;133MJY0223;23;2022-08-11;5830;PT Maju Jaya;MJ001
1019;133SAB0223;23;2022-08-11;5948;PT Sentosa Abadi;SA001
1020;133BRM0223;23;2022-08-11;5889;PT Berkah Makmur;BM001
1021;133SJB0223;23;2022-08-11;4615;PT Sejahtera Bersama;SB001
1022;133CHI0223;23;2022-08-11;7483;PT Cahaya Indah;CI001
1023;133MJY0224;23;2022-08-12;5295;PT Maju Jaya;MJ001
1024;133SAB0224;23;2022-08-12;4720;PT Sentosa Abadi;SA001
1025;133BRM0224;23;2022-08-12;5832;PT Berkah Makmur;BM001
1026;133SJB0224;23;2022-08-12;5687;PT Sejahtera Bersama;SB001
1027;133CHI0224;23;2022-08-12;7249;PT Cahaya Indah;CI001
1028;133MJY0225;23;2022-08-13;5311;PT Maju Jaya;MJ001
1029;133SAB0225;23;2022-08-13;5795;PT Sentosa Abadi;SA001
1030;133BRM0225;23;2022-08-13;6861;PT Berkah Makmur;BM001
1031;133SJB0225;23;2022-08-13;4728;PT Sejahtera Bersama;SB001
1032;133CHI0225;23;2022-08-13;5892;PT Cahaya Indah;CI001
1033;133MJY0226;23;2022-08-14;4982;PT Maju Jaya;MJ001
1034;133SAB0226;23;2022-08-14;6039;PT Sentosa Abadi;SA001
1035;133BRM0226;23;2022-08-14;4725;PT Berkah Makmur;BM001
1036;133SJB0226;23;2022-08-14;6313;PT Sejahtera Bersama;SB001
1037;133CHI0226;23;2022-08-14;5891;PT Cahaya Indah;CI001
1038;133MJY0227;23;2022-08-15;6014;PT Maju Jaya;MJ001
1039;133SAB0227;23;2022-08-15;6013;PT Sentosa Abadi;SA001
1040;133BRM0227;23;2022-08-15;5968;PT Berkah Makmur;BM001
1041;133SJB0227;23;2022-08-15;6495;PT Sejahtera Bersama;SB001
1042;133CHI0227;23;2022-08-15;4611;PT Cahaya Indah;CI001
1043;133MJY0228;23;2022-08-16;6485;PT Maju Jaya;MJ001
1044;133SAB0228;23;2022-08-16;6410;PT Sentosa Abadi;SA001
1045;133BRM0228;23;2022-08-16;6745;PT Berkah Makmur;BM001
1046;133SJB0228;23;2022-08-16;4877;PT Sejahtera Bersama;SB001
1047;133CHI0228;23;2022-08-16;6630;PT Cahaya Indah;CI001
1048;133MJY0229;23;2022-08-17;7169;PT Maju Jaya;MJ001
1049;133SAB0229;23;2022-08-17;5528;PT Sentosa Abadi;SA001
1050;133BRM0229;23;2022-08-17;4797;PT Berkah Makmur;BM001
1051;133SJB0229;23;2022-08-17;4671;PT Sejahtera Bersama;SB001
1052;133CHI0229;23;2022-08-17;6875;PT Cahaya Indah;CI001
1053;133MJY0230;23;2022-08-18;6349;PT Maju Jaya;MJ001
1054;133SAB0230;23;2022-08-18;5695;PT Sentosa Abadi;SA001
1055;133BRM0230;23;2022-08-18;5224;PT Berkah Makmur;BM001
1056;133SJB0230;23;2022-08-18;4883;PT Sejahtera Bersama;SB001
1057;133CHI0230;23;2022-08-18;5209;PT Cahaya Indah;CI001
1058;133MJY0231;23;2022-08-19;5027;PT Maju Jaya;MJ001
1059;133SAB0231;23;2022-08-19;6750;PT Sentosa Abadi;SA001
1060;133BRM0231;23;2022-08-19;5672;PT Berkah Makmur;BM001
1061;133SJB0231;23;2022-08-19;4941;PT Sejahtera Bersama;SB001
1062;133CHI0231;23;2022-08-19;5250;PT Cahaya Indah;CI001
1063;133MJY0232;23;2022-08-20;6455;PT Maju Jaya;MJ001
1064;133SAB0232;23;2022-08-20;7310;PT Sentosa Abadi;SA001
1065;133BRM0232;23;2022-08-20;4590;PT Berkah Makmur;BM001
1066;133SJB0232;23;2022-08-20;5809;PT Sejahtera Bersama;SB001
1067;133CHI0232;23;2022-08-20;7252;PT Cahaya Indah;CI001
1068;133MJY0233;23;2022-08-21;5672;PT Maju Jaya;MJ001
1069;133SAB0233;23;2022-08-21;6186;PT Sentosa Abadi;SA001
1070;133BRM0233;23;2022-08-21;4579;PT Berkah Makmur;BM001
1071;133SJB0233;23;2022-08-21;7580;PT Sejahtera Bersama;SB001
1072;133CHI0233;23;2022-08-21;5671;PT Cahaya Indah;CI001
1073;133MJY0234;23;2022-08-22;5756;PT Maju Jaya;MJ001
1074;133SAB0234;23;2022-08-22;6735;PT Sentosa Abadi;SA001
1075;133BRM0234;23;2022-08-22;5090;PT Berkah Makmur;BM001
1076;133SJB0234;23;2022-08-22;6265;PT Sejahtera Bersama;SB001
1077;133CHI0234;23;2022-08-22;5628;PT Cahaya Indah;CI001
1078;133MJY0235;23;2022-08-23;5683;PT Maju Jaya;MJ001
1079;133SAB0235;23;2022-08-23;6108;PT Sentosa Abadi;SA001
1080;133BRM0235;23;2022-08-23;6655;PT Berkah Makmur;BM001
1081;133SJB0235;23;2022-08-23;6255;PT Sejahtera Bersama;SB001
1082;133CHI0235;23;2022-08-23;4947;PT Cahaya Indah;CI001
1083;133MJY0236;23;2022-08-24;6247;PT Maju Jaya;MJ001
1084;133SAB0236;23;2022-08-24;5390;PT Sentosa Abadi;SA001
1085;133BRM0236;23;2022-08-24;7745;PT Berkah Makmur;BM001
1086;133SJB0236;23;2022-08-24;5272;PT Sejahtera Bersama;SB001
1087;133CHI0236;23;2022-08-24;6463;PT Cahaya Indah;CI001
1088;133MJY0237;23;2022-08-25;5403;PT Maju Jaya;MJ001
1089;133SAB0237;23;2022-08-25;6272;PT Sentosa Abadi;SA001
1090;133BRM0237;23;2022-08-25;5553;PT Berkah Makmur;BM001
1091;133SJB0237;23;2022-08-25;6551;PT Sejahtera Bersama;SB001
1092;133CHI0237;23;2022-08-25;4858;PT Cahaya Indah;CI001
1093;133MJY0238;23;2022-08-26;5091;PT Maju Jaya;MJ001
1094;133SAB0238;23;2022-08-26;6642;PT Sentosa Abadi;SA001
1095;133BRM0238;23;2022-08-26;4680;PT Berkah Makmur;BM001
1096;133SJB0238;23;2022-08-26;5279;PT Sejahtera Bersama;SB001
1097;133CHI0238;23;2022-08-26;4701;PT Cahaya Indah;CI001
1098;133MJY0239;23;2022-08-27;7450;PT Maju Jaya;MJ001
1099;133SAB0239;23;2022-08-27;4563;PT Sentosa Abadi;SA001
1100;133BRM0239;23;2022-08-27;6513;PT Berkah Makmur;BM001
1101;133SJB0239;23;2022-08-27;4836;PT Sejahtera Bersama;SB001
1102;133CHI0239;23;2022-08-27;5014;PT Cahaya Indah;CI001
1103;133MJY0240;23;2022-08-28;4642;PT Maju Jaya;MJ001
1104;133SAB0240;23;2022-08-28;7443;PT Sentosa Abadi;SA001
1105;133BRM0240;23;2022-08-28;5075;PT Berkah Makmur;BM001
1106;133SJB0240;23;2022-08-28;5757;PT Sejahtera Bersama;SB001
1107;133CHI0240;23;2022-08-28;6440;PT Cahaya Indah;CI001
1108;133MJY0241;23;2022-08-29;5509;PT Maju Jaya;MJ001
1109;133SAB0241;23;2022-08-29;6918;PT Sentosa Abadi;SA001
1110;133BRM0241;23;2022-08-29;5466;PT Berkah Makmur;BM001
1111;133SJB0241;23;2022-08-29;6422;PT Sejahtera Bersama;SB001
1112;133CHI0241;23;2022-08-29;4905;PT Cahaya Indah;CI001
1113;133MJY0242;23;2022-08-30;4672;PT Maju Jaya;MJ001
1114;133SAB0242;23;2022-08-30;7677;PT Sentosa Abadi;SA001
1115;133BRM0242;23;2022-08-30;5944;PT Berkah Makmur;BM001
1116;133SJB0242;23;2022-08-30;5578;PT Sejahtera Bersama;SB001
1117;133CHI0242;23;2022-08-30;4681;PT Cahaya Indah;CI001
1118;133MJY0243;23;2022-08-31;5402;PT Maju Jaya;MJ001
1119;133SAB0243;23;2022-08-31;7525;PT Sentosa Abadi;SA001
1120;133BRM0243;23;2022-08-31;5636;PT Berkah Makmur;BM001
1121;133SJB0243;23;2022-08-31;5151;PT Sejahtera Bersama;SB001
1122;133CHI0243;23;2022-08-31;5860;PT Cahaya Indah;CI001
1123;133MJY0244;23;2022-09-01;550;PT Maju Jaya;MJ001
1124;133SAB0244;23;2022-09-01;750;PT Sentosa Abadi;SA001
1125;133BRM0244;23;2022-09-01;750;PT Berkah Makmur;BM001
1126;133SJB0244;23;2022-09-01;750;PT Sejahtera Bersama;SB001
1127;133CHI0244;23;2022-09-01;750;PT Cahaya Indah;CI001
1128;133MJY0245;23;2022-09-02;550;PT Maju Jaya;MJ001
1129;133SAB0245;23;2022-09-02;750;PT Sentosa Abadi;SA001
1130;133BRM0245;23;2022-09-02;750;PT Berkah Makmur;BM001
1131;133SJB0245;23;2022-09-02;750;PT Sejahtera Bersama;SB001
1132;133CHI0245;23;2022-09-02;750;PT Cahaya Indah;CI001
1133;133MJY0246;23;2022-09-03;550;PT Maju Jaya;MJ001
1134;133SAB0246;23;2022-09-03;750;PT Sentosa Abadi;SA001
1135;133BRM0246;23;2022-09-03;750;PT Berkah Makmur;BM001
1136;133SJB0246;23;2022-09-03;750;PT Sejahtera Bersama;SB001
1137;133CHI0246;23;2022-09-03;750;PT Cahaya Indah;CI001
1138;133MJY0247;23;2022-09-04;550;PT Maju Jaya;MJ001
1139;133SAB0247;23;2022-09-04;750;PT Sentosa Abadi;SA001
1140;133BRM0247;23;2022-09-04;750;PT Berkah Makmur;BM001
1141;133SJB0247;23;2022-09-04;750;PT Sejahtera Bersama;SB001
1142;133CHI0247;23;2022-09-04;750;PT Cahaya Indah;CI001
1143;133MJY0248;23;2022-09-05;550;PT Maju Jaya;MJ001
1144;133SAB0248;23;2022-09-05;750;PT Sentosa Abadi;SA001
1145;133BRM0248;23;2022-09-05;750;PT Berkah Makmur;BM001
1146;133SJB0248;23;2022-09-05;750;PT Sejahtera Bersama;SB001
1147;133CHI0248;23;2022-09-05;750;PT Cahaya Indah;CI001
1148;133MJY0249;23;2022-09-06;550;PT Maju Jaya;MJ001
1149;133SAB0249;23;2022-09-06;750;PT Sentosa Abadi;SA001
1150;133BRM0249;23;2022-09-06;750;PT Berkah Makmur;BM001
1151;133SJB0249;23;2022-09-06;750;PT Sejahtera Bersama;SB001
1152;133CHI0249;23;2022-09-06;750;PT Cahaya Indah;CI001
1153;133MJY0250;23;2022-09-07;550;PT Maju Jaya;MJ001
1154;133SAB0250;23;2022-09-07;750;PT Sentosa Abadi;SA001
1155;133BRM0250;23;2022-09-07;750;PT Berkah Makmur;BM001
1156;133SJB0250;23;2022-09-07;750;PT Sejahtera Bersama;SB001
1157;133CHI0250;23;2022-09-07;750;PT Cahaya Indah;CI001
1158;133MJY0251;23;2022-09-08;550;PT Maju Jaya;MJ001
1159;133SAB0251;23;2022-09-08;750;PT Sentosa Abadi;SA001
1160;133BRM0251;23;2022-09-08;750;PT Berkah Makmur;BM001
1161;133SJB0251;23;2022-09-08;750;PT Sejahtera Bersama;SB001
1162;133CHI0251;23;2022-09-08;750;PT Cahaya Indah;CI001
1163;133MJY0252;23;2022-09-09;550;PT Maju Jaya;MJ001
1164;133SAB0252;23;2022-09-09;750;PT Sentosa Abadi;SA001
1165;133BRM0252;23;2022-09-09;750;PT Berkah Makmur;BM001
1166;133SJB0252;23;2022-09-09;750;PT Sejahtera Bersama;SB001
1167;133CHI0252;23;2022-09-09;750;PT Cahaya Indah;CI001
1168;133MJY0253;23;2022-09-10;550;PT Maju Jaya;MJ001
1169;133SAB0253;23;2022-09-10;750;PT Sentosa Abadi;SA001
1170;133BRM0253;23;2022-09-10;750;PT Berkah Makmur;BM001
1171;133SJB0253;23;2022-09-10;750;PT Sejahtera Bersama;SB001
1172;133CHI0253;23;2022-09-10;750;PT Cahaya Indah;CI001
1173;133MJY0254;23;2022-09-11;550;PT Maju Jaya;MJ001
1174;133SAB0254;23;2022-09-11;750;PT Sentosa Abadi;SA001
1175;133BRM0254;23;2022-09-11;750;PT Berkah Makmur;BM001
1176;133SJB0254;23;2022-09-11;750;PT Sejahtera Bersama;SB001
1177;133CHI0254;23;2022-09-11;750;PT Cahaya Indah;CI001
1178;133MJY0255;23;2022-09-12;550;PT Maju Jaya;MJ001
1179;133SAB0255;23;2022-09-12;750;PT Sentosa Abadi;SA001
1180;133BRM0255;23;2022-09-12;750;PT Berkah Makmur;BM001
1181;133SJB0255;23;2022-09-12;750;PT Sejahtera Bersama;SB001
1182;133CHI0255;23;2022-09-12;750;PT Cahaya Indah;CI001
1183;133MJY0256;23;2022-09-13;550;PT Maju Jaya;MJ001
1184;133SAB0256;23;2022-09-13;750;PT Sentosa Abadi;SA001
1185;133BRM0256;23;2022-09-13;750;PT Berkah Makmur;BM001
1186;133SJB0256;23;2022-09-13;750;PT Sejahtera Bersama;SB001
1187;133CHI0256;23;2022-09-13;750;PT Cahaya Indah;CI001
1188;133MJY0257;23;2022-09-14;550;PT Maju Jaya;MJ001
1189;133SAB0257;23;2022-09-14;750;PT Sentosa Abadi;SA001
1190;133BRM0257;23;2022-09-14;750;PT Berkah Makmur;BM001
1191;133SJB0257;23;2022-09-14;750;PT Sejahtera Bersama;SB001
1192;133CHI0257;23;2022-09-14;750;PT Cahaya Indah;CI001
1193;133MJY0258;23;2022-09-15;550;PT Maju Jaya;MJ001
1194;133SAB0258;23;2022-09-15;750;PT Sentosa Abadi;SA001
1195;133BRM0258;23;2022-09-15;750;PT Berkah Makmur;BM001
1196;133SJB0258;23;2022-09-15;750;PT Sejahtera Bersama;SB001
1197;133CHI0258;23;2022-09-15;750;PT Cahaya Indah;CI001
1198;133MJY0259;23;2022-09-16;550;PT Maju Jaya;MJ001
1199;133SAB0259;23;2022-09-16;750;PT Sentosa Abadi;SA001
1200;133BRM0259;23;2022-09-16;750;PT Berkah Makmur;BM001
1201;133SJB0259;23;2022-09-16;750;PT Sejahtera Bersama;SB001
1202;133CHI0259;23;2022-09-16;750;PT Cahaya Indah;CI001
1203;133MJY0260;23;2022-09-17;550;PT Maju Jaya;MJ001
1204;133SAB0260;23;2022-09-17;750;PT Sentosa Abadi;SA001
1205;133BRM0260;23;2022-09-17;750;PT Berkah Makmur;BM001
1206;133SJB0260;23;2022-09-17;750;PT Sejahtera Bersama;SB001
1207;133CHI0260;23;2022-09-17;750;PT Cahaya Indah;CI001
1208;133MJY0261;23;2022-09-18;550;PT Maju Jaya;MJ001
1209;133SAB0261;23;2022-09-18;750;PT Sentosa Abadi;SA001
1210;133BRM0261;23;2022-09-18;750;PT Berkah Makmur;BM001
1211;133SJB0261;23;2022-09-18;750;PT Sejahtera Bersama;SB001
1212;133CHI0261;23;2022-09-18;750;PT Cahaya Indah;CI001
1213;133MJY0262;23;2022-09-19;550;PT Maju Jaya;MJ001
1214;133SAB0262;23;2022-09-19;750;PT Sentosa Abadi;SA001
1215;133BRM0262;23;2022-09-19;750;PT Berkah Makmur;BM001
1216;133SJB0262;23;2022-09-19;750;PT Sejahtera Bersama;SB001
1217;133CHI0262;23;2022-09-19;750;PT Cahaya Indah;CI001
1218;133MJY0263;23;2022-09-20;550;PT Maju Jaya;MJ001
1219;133SAB0263;23;2022-09-20;750;PT Sentosa Abadi;SA001
1220;133BRM0263;23;2022-09-20;750;PT Berkah Makmur;BM001
1221;133SJB0263;23;2022-09-20;750;PT Sejahtera Bersama;SB001
1222;133CHI0263;23;2022-09-20;750;PT Cahaya Indah;CI001
1223;133MJY0264;23;2022-09-21;550;PT Maju Jaya;MJ001
1224;133SAB0264;23;2022-09-21;750;PT Sentosa Abadi;SA001
1225;133BRM0264;23;2022-09-21;750;PT Berkah Makmur;BM001
1226;133SJB0264;23;2022-09-21;750;PT Sejahtera Bersama;SB001
1227;133CHI0264;23;2022-09-21;750;PT Cahaya Indah;CI001
1228;133MJY0265;23;2022-09-22;550;PT Maju Jaya;MJ001
1229;133SAB0265;23;2022-09-22;750;PT Sentosa Abadi;SA001
1230;133BRM0265;23;2022-09-22;750;PT Berkah Makmur;BM001
1231;133SJB0265;23;2022-09-22;750;PT Sejahtera Bersama;SB001
1232;133CHI0265;23;2022-09-22;750;PT Cahaya Indah;CI001
1233;133MJY0266;23;2022-09-23;550;PT Maju Jaya;MJ001
1234;133SAB0266;23;2022-09-23;750;PT Sentosa Abadi;SA001
1235;133BRM0266;23;2022-09-23;750;PT Berkah Makmur;BM001
1236;133SJB0266;23;2022-09-23;750;PT Sejahtera Bersama;SB001
1237;133CHI0266;23;2022-09-23;750;PT Cahaya Indah;CI001
1238;133MJY0267;23;2022-09-24;550;PT Maju Jaya;MJ001
1239;133SAB0267;23;2022-09-24;750;PT Sentosa Abadi;SA001
1240;133BRM0267;23;2022-09-24;750;PT Berkah Makmur;BM001
1241;133SJB0267;23;2022-09-24;750;PT Sejahtera Bersama;SB001
1242;133CHI0267;23;2022-09-24;750;PT Cahaya Indah;CI001
1243;133MJY0268;23;2022-09-25;550;PT Maju Jaya;MJ001
1244;133SAB0268;23;2022-09-25;750;PT Sentosa Abadi;SA001
1245;133BRM0268;23;2022-09-25;750;PT Berkah Makmur;BM001
1246;133SJB0268;23;2022-09-25;750;PT Sejahtera Bersama;SB001
1247;133CHI0268;23;2022-09-25;750;PT Cahaya Indah;CI001
1248;133MJY0269;23;2022-09-26;550;PT Maju Jaya;MJ001
1249;133SAB0269;23;2022-09-26;750;PT Sentosa Abadi;SA001
1250;133BRM0269;23;2022-09-26;750;PT Berkah Makmur;BM001
1251;133SJB0269;23;2022-09-26;750;PT Sejahtera Bersama;SB001
1252;133CHI0269;23;2022-09-26;750;PT Cahaya Indah;CI001
1253;133MJY0270;23;2022-09-27;550;PT Maju Jaya;MJ001
1254;133SAB0270;23;2022-09-27;750;PT Sentosa Abadi;SA001
1255;133BRM0270;23;2022-09-27;750;PT Berkah Makmur;BM001
1256;133SJB0270;23;2022-09-27;750;PT Sejahtera Bersama;SB001
1257;133CHI0270;23;2022-09-27;750;PT Cahaya Indah;CI001
1258;133MJY0271;23;2022-09-28;550;PT Maju Jaya;MJ001
1259;133SAB0271;23;2022-09-28;750;PT Sentosa Abadi;SA001
1260;133BRM0271;23;2022-09-28;750;PT Berkah Makmur;BM001
1261;133SJB0271;23;2022-09-28;750;PT Sejahtera Bersama;SB001
1262;133CHI0271;23;2022-09-28;750;PT Cahaya Indah;CI001
1263;133MJY0272;23;2022-09-29;550;PT Maju Jaya;MJ001
1264;133SAB0272;23;2022-09-29;750;PT Sentosa Abadi;SA001
1265;133BRM0272;23;2022-09-29;750;PT Berkah Makmur;BM001
1266;133SJB0272;23;2022-09-29;750;PT Sejahtera Bersama;SB001
1267;133CHI0272;23;2022-09-29;750;PT Cahaya Indah;CI001
1268;133MJY0273;23;2022-09-30;550;PT Maju Jaya;MJ001
1269;133SAB0273;23;2022-09-30;750;PT Sentosa Abadi;SA001
1270;133BRM0273;23;2022-09-30;750;PT Berkah Makmur;BM001
1271;133SJB0273;23;2022-09-30;750;PT Sejahtera Bersama;SB001
1272;133CHI0273;23;2022-09-30;750;PT Cahaya Indah;CI001
1273;133MJY0274;23;2022-10-01;5500;PT Maju Jaya;MJ001
1274;133SAB0274;23;2022-10-01;5550;PT Sentosa Abadi;SA001
1275;133BRM0274;23;2022-10-01;5600;PT Berkah Makmur;BM001
1276;133SJB0274;23;2022-10-01;5650;PT Sejahtera Bersama;SB001
1277;133CHI0274;23;2022-10-01;5550;PT Cahaya Indah;CI001
1278;133MJY0275;23;2022-10-02;5500;PT Maju Jaya;MJ001
1279;133SAB0275;23;2022-10-02;5550;PT Sentosa Abadi;SA001
1280;133BRM0275;23;2022-10-02;5600;PT Berkah Makmur;BM001
1281;133SJB0275;23;2022-10-02;5650;PT Sejahtera Bersama;SB001
1282;133CHI0275;23;2022-10-02;5550;PT Cahaya Indah;CI001
1283;133MJY0276;23;2022-10-03;5500;PT Maju Jaya;MJ001
1284;133SAB0276;23;2022-10-03;5550;PT Sentosa Abadi;SA001
1285;133BRM0276;23;2022-10-03;5600;PT Berkah Makmur;BM001
1286;133SJB0276;23;2022-10-03;5650;PT Sejahtera Bersama;SB001
1287;133CHI0276;23;2022-10-03;5550;PT Cahaya Indah;CI001
1288;133MJY0277;23;2022-10-04;5500;PT Maju Jaya;MJ001
1289;133SAB0277;23;2022-10-04;5550;PT Sentosa Abadi;SA001
1290;133BRM0277;23;2022-10-04;5600;PT Berkah Makmur;BM001
1291;133SJB0277;23;2022-10-04;5650;PT Sejahtera Bersama;SB001
1292;133CHI0277;23;2022-10-04;5550;PT Cahaya Indah;CI001
1293;133MJY0278;23;2022-10-05;5500;PT Maju Jaya;MJ001
1294;133SAB0278;23;2022-10-05;5550;PT Sentosa Abadi;SA001
1295;133BRM0278;23;2022-10-05;5600;PT Berkah Makmur;BM001
1296;133SJB0278;23;2022-10-05;5650;PT Sejahtera Bersama;SB001
1297;133CHI0278;23;2022-10-05;5550;PT Cahaya Indah;CI001
1298;133MJY0279;23;2022-10-06;5500;PT Maju Jaya;MJ001
1299;133SAB0279;23;2022-10-06;5550;PT Sentosa Abadi;SA001
1300;133BRM0279;23;2022-10-06;5600;PT Berkah Makmur;BM001
1301;133SJB0279;23;2022-10-06;5650;PT Sejahtera Bersama;SB001
1302;133CHI0279;23;2022-10-06;5550;PT Cahaya Indah;CI001
1303;133MJY0280;23;2022-10-07;5500;PT Maju Jaya;MJ001
1304;133SAB0280;23;2022-10-07;5550;PT Sentosa Abadi;SA001
1305;133BRM0280;23;2022-10-07;5600;PT Berkah Makmur;BM001
1306;133SJB0280;23;2022-10-07;5650;PT Sejahtera Bersama;SB001
1307;133CHI0280;23;2022-10-07;5550;PT Cahaya Indah;CI001
1308;133MJY0281;23;2022-10-08;5500;PT Maju Jaya;MJ001
1309;133SAB0281;23;2022-10-08;5550;PT Sentosa Abadi;SA001
1310;133BRM0281;23;2022-10-08;5600;PT Berkah Makmur;BM001
1311;133SJB0281;23;2022-10-08;5650;PT Sejahtera Bersama;SB001
1312;133CHI0281;23;2022-10-08;5550;PT Cahaya Indah;CI001
1313;133MJY0282;23;2022-10-09;5500;PT Maju Jaya;MJ001
1314;133SAB0282;23;2022-10-09;5550;PT Sentosa Abadi;SA001
1315;133BRM0282;23;2022-10-09;5600;PT Berkah Makmur;BM001
